time,station,cglo,cglo_flag,chim,chim_flag,dd,dd_flag,ddx,ddx_flag,ff,ffam,ffam_flag,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so,so_flag,tb10,tb10_flag,tb20,tb20_flag,tb50,tb50_flag,tl,tl_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,ts,ts_flag,tsmax,tsmax_flag,tsmin,tsmin_flag,zeitx,zeitx_flag,substation
2026-02-01T00:00+00:00,55,0,12,,,301,12,316,12,0.9,0.9,12,12,1.5,12,931.4,12,1012.6,,85,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.1,12,-2.9,12,-3.1,12,-5.1,12,-5.1,12,-5.1,12,51,12,17901
2026-02-01T00:10+00:00,55,0,12,,,307,12,301,12,1.1,1.1,12,12,1.6,12,931.4,12,1012.5,,84,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.9,12,-2.9,12,-3.1,12,-5.0,12,-5.0,12,-5.1,12,4,12,17901
2026-02-01T00:20+00:00,55,0,12,,,305,12,315,12,1.2,1.2,12,12,2.0,12,931.5,12,1012.6,,82,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.8,12,-2.7,12,-2.9,12,-4.6,12,-4.6,12,-4.9,12,11,12,17901
2026-02-01T00:30+00:00,55,0,12,,,307,12,312,12,1.3,1.3,12,12,2.3,12,931.5,12,1012.5,,81,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.6,12,-2.6,12,-2.8,12,-4.4,12,-4.4,12,-4.6,12,24,12,17901
2026-02-01T00:40+00:00,55,0,12,,,294,12,254,12,1.1,1.2,12,12,2.4,12,931.5,12,1012.6,,82,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.8,12,-2.5,12,-2.8,12,-4.4,12,-4.4,12,-4.4,12,39,12,17901
2026-02-01T00:50+00:00,55,0,12,,,293,12,297,12,0.6,0.7,12,12,1.8,12,931.5,12,1012.6,,82,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.7,12,-2.7,12,-2.9,12,-4.6,12,-4.4,12,-4.6,12,48,12,17901
2026-02-01T01:00+00:00,55,0,12,,,307,12,315,12,1.0,1.0,12,12,2.6,12,931.6,12,1012.8,,82,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.9,12,-2.7,12,-3.0,12,-4.7,12,-4.6,12,-4.7,12,50,12,17901
2026-02-01T01:10+00:00,55,0,12,,,314,12,315,12,1.2,1.2,12,12,2.0,12,931.6,12,1012.8,,81,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.9,12,-2.9,12,-2.9,12,-4.7,12,-4.6,12,-4.7,12,0,12,17901
2026-02-01T01:20+00:00,55,0,12,,,297,12,280,12,0.9,0.9,12,12,1.7,12,931.6,12,1012.8,,82,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.0,12,-2.9,12,-3.0,12,-4.9,12,-4.7,12,-4.9,12,14,12,17901
2026-02-01T01:30+00:00,55,0,12,,,299,12,283,12,1.3,1.4,12,12,2.4,12,931.6,12,1012.8,,81,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.0,12,-3.0,12,-3.0,12,-4.7,12,-4.7,12,-4.9,12,25,12,17901
2026-02-01T01:40+00:00,55,0,12,,,291,12,271,12,1.9,1.9,12,12,3.2,12,931.8,12,1013.0,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.9,12,-2.9,12,-2.9,12,-4.5,12,-4.5,12,-4.7,12,30,12,17901
2026-02-01T01:50+00:00,55,0,12,,,296,12,273,12,1.9,2.0,12,12,3.1,12,931.8,12,1013.0,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.9,12,-2.9,12,-2.9,12,-4.4,12,-4.4,12,-4.5,12,41,12,17901
2026-02-01T02:00+00:00,55,0,12,,,300,12,289,12,1.9,2.0,12,12,3.8,12,931.9,12,1013.1,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.9,12,-2.8,12,-2.9,12,-4.3,12,-4.3,12,-4.4,12,51,12,17901
2026-02-01T02:10+00:00,55,0,12,,,288,12,270,12,1.4,1.5,12,12,2.5,12,931.9,12,1013.1,,79,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.8,12,-2.8,12,-2.9,12,-4.1,12,-4.1,12,-4.3,12,3,12,17901
2026-02-01T02:20+00:00,55,0,12,,,324,12,308,12,0.9,0.9,12,12,1.8,12,931.9,12,1013.1,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.9,12,-2.9,12,-2.9,12,-4.1,12,-4.1,12,-4.1,12,10,12,17901
2026-02-01T02:30+00:00,55,0,12,,,300,12,279,12,1.1,1.1,12,12,2.7,12,931.9,12,1013.1,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.9,12,-2.9,12,-3.0,12,-4.2,12,-4.1,12,-4.2,12,29,12,17901
2026-02-01T02:40+00:00,55,0,12,,,286,12,315,12,2.6,2.7,12,12,6.1,12,931.8,12,1012.9,,78,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-2.8,12,-2.8,12,-3.0,12,-4.1,12,-4.1,12,-4.2,12,39,12,17901
2026-02-01T02:50+00:00,55,0,12,,,283,12,287,12,2.0,2.0,12,12,4.9,12,931.6,12,1012.8,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.0,12,-2.8,12,-3.0,12,-4.1,12,-4.0,12,-4.1,12,42,12,17901
2026-02-01T03:00+00:00,55,0,12,,,312,12,315,12,1.2,1.2,12,12,2.0,12,931.8,12,1013.0,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.0,12,-3.0,12,-3.1,12,-4.2,12,-4.1,12,-4.2,12,55,12,17901
2026-02-01T03:10+00:00,55,0,12,,,292,12,287,12,1.6,1.7,12,12,3.8,12,931.9,12,1013.1,,78,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.1,12,-3.0,12,-3.1,12,-4.1,12,-4.1,12,-4.2,12,6,12,17901
2026-02-01T03:20+00:00,55,0,12,,,286,12,288,12,2.2,2.3,12,12,3.6,12,931.9,12,1013.2,,78,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.2,12,-3.1,12,-3.2,12,-4.0,12,-4.0,12,-4.1,12,14,12,17901
2026-02-01T03:30+00:00,55,0,12,,,290,12,278,12,2.4,2.5,12,12,4.2,12,931.9,12,1013.2,,77,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.2,12,-3.2,12,-3.2,12,-4.1,12,-4.0,12,-4.1,12,29,12,17901
2026-02-01T03:40+00:00,55,0,12,,,274,12,276,12,3.4,3.4,12,12,5.9,12,931.9,12,1013.2,,77,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.3,12,-3.2,12,-3.3,12,-4.1,12,-4.1,12,-4.1,12,32,12,17901
2026-02-01T03:50+00:00,55,0,12,,,283,12,298,12,2.0,2.0,12,12,3.2,12,931.9,12,1013.2,,79,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.4,12,-3.3,12,-3.4,12,-4.3,12,-4.1,12,-4.3,12,49,12,17901
2026-02-01T04:00+00:00,55,0,12,,,280,12,293,12,1.8,1.9,12,12,3.4,12,931.9,12,1013.2,,78,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.3,12,-3.2,12,-3.4,12,-4.3,12,-4.3,12,-4.4,12,50,12,17901
2026-02-01T04:10+00:00,55,0,12,,,274,12,287,12,1.2,1.2,12,12,2.4,12,931.8,12,1013.1,,79,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.4,12,-3.3,12,-3.5,12,-4.5,12,-4.4,12,-4.5,12,0,12,17901
2026-02-01T04:20+00:00,55,0,12,,,268,12,279,12,2.0,2.0,12,12,3.3,12,931.8,12,1013.2,,78,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.5,12,-3.4,12,-3.5,12,-4.7,12,-4.5,12,-4.7,12,19,12,17901
2026-02-01T04:30+00:00,55,0,12,,,274,12,263,12,2.4,2.5,12,12,4.1,12,931.8,12,1013.2,,78,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.7,12,-3.5,12,-3.7,12,-4.8,12,-4.7,12,-4.8,12,21,12,17901
2026-02-01T04:40+00:00,55,0,12,,,277,12,261,12,2.2,2.2,12,12,3.5,12,931.9,12,1013.4,,79,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-3.8,12,-3.7,12,-3.8,12,-5.0,12,-4.8,12,-5.0,12,35,12,17901
2026-02-01T04:50+00:00,55,0,12,,,278,12,278,12,1.5,1.6,12,12,2.5,12,931.9,12,1013.4,,79,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-4.0,12,-3.8,12,-4.0,12,-5.3,12,-5.0,12,-5.3,12,41,12,17901
2026-02-01T05:00+00:00,55,0,12,,,290,12,279,12,2.0,2.0,12,12,4.1,12,931.9,12,1013.5,,79,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-4.1,12,-4.0,12,-4.1,12,-5.7,12,-5.3,12,-5.7,12,57,12,17901
2026-02-01T05:10+00:00,55,0,12,,,287,12,263,12,2.2,2.2,12,12,3.8,12,932.0,12,1013.6,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-4.2,12,-4.1,12,-4.3,12,-6.0,12,-5.7,12,-6.0,12,2,12,17901
2026-02-01T05:20+00:00,55,0,12,,,288,12,280,12,2.2,2.2,12,12,4.6,12,932.0,12,1013.6,,80,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-4.3,12,-4.2,12,-4.4,12,-6.4,12,-6.0,12,-6.4,12,18,12,17901
2026-02-01T05:30+00:00,55,0,12,,,292,12,272,12,1.7,1.8,12,12,3.2,12,932.1,12,1013.8,,81,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-4.5,12,-4.1,12,-4.5,12,-6.9,12,-6.5,12,-6.9,12,20,12,17901
2026-02-01T05:40+00:00,55,0,12,,,295,12,318,12,1.5,1.6,12,12,2.3,12,932.2,12,1014.0,,82,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-4.8,12,-4.5,12,-4.8,12,-7.6,12,-7.0,12,-7.6,12,30,12,17901
2026-02-01T05:50+00:00,55,0,12,,,304,12,301,12,0.9,0.9,12,12,1.5,12,932.3,12,1014.1,,82,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-4.8,12,-4.7,12,-4.8,12,-8.4,12,-7.7,12,-8.4,12,40,12,17901
2026-02-01T06:00+00:00,55,0,12,,,299,12,305,12,0.9,0.9,12,12,1.5,12,932.4,12,1014.3,,83,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-5.1,12,-4.8,12,-5.1,12,-9.0,12,-8.5,12,-9.0,12,55,12,17901
2026-02-01T06:10+00:00,55,0,12,,,304,12,314,12,1.2,1.2,12,12,2.3,12,932.5,12,1014.5,,83,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-5.3,12,-5.0,12,-5.3,12,-9.3,12,-9.0,12,-9.3,12,7,12,17901
2026-02-01T06:20+00:00,55,0,12,,,297,12,283,12,1.4,1.5,12,12,2.6,12,932.5,12,1014.5,,83,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-5.2,12,-5.1,12,-5.4,12,-9.3,12,-9.3,12,-9.4,12,16,12,17901
2026-02-01T06:30+00:00,55,0,12,,,285,12,302,12,0.9,1.1,12,12,2.7,12,932.5,12,1014.5,,81,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-5.4,12,-5.3,12,-5.5,12,-9.4,12,-9.3,12,-9.5,12,23,12,17901
2026-02-01T06:40+00:00,55,6,12,,,274,12,238,12,0.5,0.6,12,12,1.4,12,932.5,12,1014.6,,83,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-5.7,12,-5.4,12,-5.7,12,-9.7,12,-9.4,12,-9.7,12,33,12,17901
2026-02-01T06:50+00:00,55,6,12,,,271,12,271,12,0.8,0.9,12,12,1.5,12,932.6,12,1014.7,,82,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-5.6,12,-5.5,12,-5.7,12,-9.9,12,-9.7,12,-9.9,12,45,12,17901
2026-02-01T07:00+00:00,55,12,12,,,279,12,277,12,1.2,1.2,12,12,2.4,12,932.7,12,1014.8,,83,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-5.5,12,-5.4,12,-5.8,12,-9.7,12,-9.7,12,-9.8,12,54,12,17901
2026-02-01T07:10+00:00,55,19,12,,,300,12,302,12,1.1,1.1,12,12,1.6,12,932.9,12,1015.2,,84,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-6.2,12,-5.5,12,-6.3,12,-9.8,12,-9.7,12,-9.8,12,5,12,17901
2026-02-01T07:20+00:00,55,25,12,,,294,12,284,12,1.3,1.3,12,12,1.8,12,933.0,12,1015.3,,86,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-6.2,12,-6.2,12,-6.4,12,-9.9,12,-9.8,12,-9.9,12,19,12,17901
2026-02-01T07:30+00:00,55,37,12,,,300,12,317,12,1.6,1.7,12,12,2.5,12,933.0,12,1015.4,,86,12,0.0,12,0,12,18,22,0,12,0.0,12,0.4,12,,21,-6.4,12,-6.1,12,-6.6,12,-9.8,12,-9.8,12,-9.9,12,28,12,17901
2026-02-01T07:40+00:00,55,68,12,,,298,12,313,12,1.7,1.8,12,12,3.1,12,933.0,12,1015.2,,84,12,0.0,12,0,12,18,22,250,12,0.0,12,0.4,12,,21,-5.9,12,-5.8,12,-6.3,12,-9.0,12,-9.0,12,-9.7,12,33,12,17901
2026-02-01T07:50+00:00,55,130,12,,,311,12,305,12,0.6,0.6,12,12,1.3,12,933.1,12,1015.3,,85,12,0.0,12,0,12,18,22,571,12,0.0,12,0.4,12,,21,-5.6,12,-5.6,12,-5.9,12,-8.9,12,-8.9,12,-9.0,12,45,12,17901
2026-02-01T08:00+00:00,55,136,12,,,300,12,316,12,0.9,0.9,12,12,1.4,12,933.1,12,1015.2,,84,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-5.5,12,-5.5,12,-5.7,12,-8.6,12,-8.6,12,-8.8,12,59,12,17901
2026-02-01T08:10+00:00,55,204,12,,,294,12,278,12,1.7,1.7,12,12,3.0,12,933.1,12,1015.0,,81,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-4.9,12,-4.9,12,-5.4,12,-7.9,12,-7.9,12,-8.6,12,9,12,17901
2026-02-01T08:20+00:00,55,235,12,,,293,12,287,12,2.0,2.1,12,12,3.2,12,933.1,12,1014.9,,79,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-4.5,12,-4.5,12,-4.8,12,-7.0,12,-7.0,12,-7.8,12,12,12,17901
2026-02-01T08:30+00:00,55,248,12,,,301,12,320,12,0.7,0.7,12,12,2.5,12,933.1,12,1014.8,,78,12,0.0,12,0,12,18,22,599,12,0.0,12,0.4,12,,21,-4.1,12,-4.1,12,-4.4,12,-6.7,12,-6.7,12,-6.9,12,20,12,17901
2026-02-01T08:40+00:00,55,254,12,,,249,12,224,12,0.8,0.9,12,12,2.4,12,933.1,12,1014.6,,75,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-3.4,12,-3.4,12,-4.0,12,-6.3,12,-6.3,12,-6.6,12,40,12,17901
2026-02-01T08:50+00:00,55,291,12,,,276,12,246,12,1.8,1.9,12,12,3.4,12,933.2,12,1014.6,,72,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-3.1,12,-3.0,12,-3.3,12,-5.4,12,-5.4,12,-6.2,12,43,12,17901
2026-02-01T09:00+00:00,55,316,12,,,273,12,257,12,1.5,1.5,12,12,2.9,12,933.3,12,1014.5,,71,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-2.6,12,-2.6,12,-3.1,12,-3.0,12,-3.0,12,-5.1,12,59,12,17901
2026-02-01T09:10+00:00,55,285,12,,,257,12,252,12,1.9,2.0,12,12,3.0,12,933.2,12,1014.4,,70,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-2.5,12,-2.4,12,-2.6,12,-2.3,12,-2.3,12,-2.9,12,6,12,17901
2026-02-01T09:20+00:00,55,272,12,,,259,12,255,12,1.6,1.6,12,12,2.9,12,933.2,12,1014.3,,69,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-2.2,12,-2.2,12,-2.4,12,-0.9,12,-0.9,12,-2.2,12,15,12,17901
2026-02-01T09:30+00:00,55,248,12,,,253,12,263,12,1.7,1.8,12,12,3.0,12,933.1,12,1014.3,,70,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-2.6,12,-2.2,12,-2.6,12,1.2,12,1.2,12,-0.5,12,27,12,17901
2026-02-01T09:40+00:00,55,316,12,,,253,12,258,12,1.3,1.3,12,12,2.5,12,933.0,12,1014.1,,70,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-2.4,12,-2.4,12,-2.6,12,3.5,12,3.5,12,1.4,12,30,12,17901
2026-02-01T09:50+00:00,55,347,12,,,248,12,252,12,0.8,0.9,12,12,1.8,12,933.0,12,1014.0,,70,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-2.0,12,-2.0,12,-2.3,12,5.9,12,5.9,12,3.8,12,40,12,17901
2026-02-01T10:00+00:00,55,371,12,,,246,12,242,12,1.1,1.1,12,12,1.8,12,932.9,12,1013.7,,68,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-1.4,12,-1.4,12,-2.1,12,8.0,12,8.0,12,6.1,12,52,12,17901
2026-02-01T10:10+00:00,55,384,12,,,294,12,315,12,0.9,1.0,12,12,1.8,12,933.0,12,1013.8,,69,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-1.3,12,-0.9,12,-1.4,12,9.8,12,9.8,12,8.3,12,5,12,17901
2026-02-01T10:20+00:00,55,402,12,,,254,12,294,12,0.6,0.8,12,12,1.6,12,932.7,12,1013.3,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-0.7,12,-0.6,12,-1.3,12,10.4,12,10.4,12,9.8,12,12,12,17901
2026-02-01T10:30+00:00,55,415,12,,,218,12,223,12,0.9,0.9,12,12,1.6,12,932.5,12,1012.8,,63,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.1,12,0.1,12,-0.7,12,10.6,12,10.6,12,10.4,12,24,12,17901
2026-02-01T10:40+00:00,55,427,12,,,267,12,217,12,0.4,0.7,12,12,1.5,12,932.5,12,1012.8,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.0,12,0.4,12,-0.1,12,12.4,12,12.4,12,10.7,12,30,12,17901
2026-02-01T10:50+00:00,55,433,12,,,330,12,314,12,0.7,0.7,12,12,1.6,12,932.4,12,1012.7,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.2,12,0.3,12,-0.1,12,13.1,12,13.1,12,12.6,12,42,12,17901
2026-02-01T11:00+00:00,55,439,12,,,7,12,341,12,0.5,0.6,12,12,1.1,12,932.2,12,1012.3,,64,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.7,12,1.1,12,0.3,12,14.5,12,14.5,12,13.2,12,54,12,17901
2026-02-01T11:10+00:00,55,439,12,,,293,12,317,12,0.6,0.7,12,12,1.3,12,932.3,12,1012.4,,63,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.6,12,1.3,12,0.4,12,14.3,12,14.4,12,14.0,12,0,12,17901
2026-02-01T11:20+00:00,55,446,12,,,254,12,224,12,1.1,1.2,12,12,2.6,12,932.2,12,1012.3,,63,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.7,12,0.8,12,0.4,12,13.6,12,14.2,12,13.3,12,16,12,17901
2026-02-01T11:30+00:00,55,446,12,,,291,12,304,12,1.0,1.1,12,12,2.3,12,932.2,12,1012.3,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.7,12,0.8,12,0.6,12,13.5,12,13.8,12,13.5,12,20,12,17901
2026-02-01T11:40+00:00,55,446,12,,,280,12,295,12,1.3,1.3,12,12,2.1,12,932.1,12,1012.1,,64,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,1.0,12,1.0,12,0.7,12,13.6,12,13.7,12,13.4,12,30,12,17901
2026-02-01T11:50+00:00,55,439,12,,,239,12,188,12,0.9,1.2,12,12,2.4,12,931.9,12,1011.7,,61,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,1.5,12,1.7,12,1.1,12,13.4,12,13.7,12,13.3,12,49,12,17901
2026-02-01T12:00+00:00,55,415,12,,,233,12,209,12,1.4,1.5,12,12,2.4,12,931.6,12,1011.6,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.8,12,1.5,12,0.7,12,11.4,12,13.2,12,11.4,12,50,12,17901
2026-02-01T12:10+00:00,55,365,12,,,238,12,248,12,1.3,1.4,12,12,2.2,12,931.5,12,1011.4,,64,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,1.0,12,1.3,12,0.7,12,10.5,12,11.3,12,10.5,12,2,12,17901
2026-02-01T12:20+00:00,55,359,12,,,248,12,195,12,0.7,0.8,12,12,1.7,12,931.3,12,1011.2,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,1.2,12,1.4,12,0.8,12,10.6,12,10.6,12,10.1,12,10,12,17901
2026-02-01T12:30+00:00,55,377,12,,,259,12,270,12,1.1,1.2,12,12,2.3,12,931.2,12,1011.2,,64,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.8,12,1.3,12,0.8,12,10.2,12,10.9,12,10.2,12,28,12,17901
2026-02-01T12:40+00:00,55,371,12,,,254,12,250,12,1.5,1.5,12,12,2.5,12,931.1,12,1011.1,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.8,12,1.4,12,0.8,12,9.3,12,10.0,12,9.3,12,38,12,17901
2026-02-01T12:50+00:00,55,371,12,,,241,12,245,12,1.6,1.6,12,12,2.7,12,931.1,12,1011.0,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,1.0,12,1.1,12,0.8,12,8.4,12,9.2,12,8.4,12,40,12,17901
2026-02-01T13:00+00:00,55,371,12,,,254,12,241,12,1.0,1.1,12,12,2.1,12,931.0,12,1010.7,,62,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,1.8,12,1.8,12,1.1,12,5.4,12,8.3,12,5.4,12,54,12,17901
2026-02-01T13:10+00:00,55,359,12,,,238,12,228,12,1.2,1.2,12,12,2.1,12,931.0,12,1010.8,,63,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,1.3,12,1.8,12,1.3,12,3.1,12,5.1,12,3.1,12,3,12,17901
2026-02-01T13:20+00:00,55,347,12,,,250,12,256,12,0.8,0.9,12,12,1.6,12,930.8,12,1010.3,,61,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,2.1,12,2.1,12,1.3,12,3.3,12,3.3,12,2.8,12,10,12,17901
2026-02-01T13:30+00:00,55,322,12,,,225,12,225,12,1.5,1.5,12,12,2.3,12,930.8,12,1010.6,,65,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,1.1,12,2.3,12,1.1,12,3.9,12,4.4,12,3.6,12,27,12,17901
2026-02-01T13:40+00:00,55,173,12,,,227,12,214,12,1.5,1.5,12,12,2.5,12,930.8,12,1010.8,,68,12,0.0,12,0,12,18,22,498,12,0.0,12,0.4,12,,21,0.5,12,1.0,12,0.5,12,2.0,12,3.6,12,2.0,12,37,12,17901
2026-02-01T13:50+00:00,55,167,12,,,233,12,237,12,1.3,1.3,12,12,2.2,12,930.8,12,1010.6,,66,12,0.0,12,0,12,18,22,535,12,0.0,12,0.4,12,,21,1.1,12,1.1,12,0.6,12,0.8,12,1.8,12,0.8,12,42,12,17901
2026-02-01T14:00+00:00,55,173,12,,,231,12,242,12,1.2,1.2,12,12,2.0,12,930.8,12,1010.8,,68,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.6,12,1.3,12,0.6,12,0.0,12,0.7,12,0.0,12,56,12,17901
2026-02-01T14:10+00:00,55,223,12,,,223,12,221,12,1.2,1.2,12,12,2.1,12,930.7,12,1010.7,,69,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.7,12,1.3,12,0.4,12,-0.6,12,-0.1,12,-0.6,12,9,12,17901
2026-02-01T14:20+00:00,55,217,12,,,214,12,220,12,1.6,1.6,12,12,2.2,12,930.7,12,1010.7,,69,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.6,12,0.9,12,0.3,12,-1.0,12,-0.7,12,-1.0,12,11,12,17901
2026-02-01T14:30+00:00,55,155,12,,,208,12,206,12,1.1,1.1,12,12,1.9,12,930.5,12,1010.6,,70,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,0.3,12,0.7,12,0.3,12,-1.2,12,-1.0,12,-1.2,12,20,12,17901
2026-02-01T14:40+00:00,55,93,12,,,223,12,224,12,1.0,1.0,12,12,1.8,12,930.4,12,1010.6,,73,12,0.0,12,0,12,18,22,354,12,0.0,12,0.4,12,,21,-0.2,12,0.4,12,-0.2,12,-1.7,12,-1.2,12,-1.7,12,34,12,17901
2026-02-01T14:50+00:00,55,56,12,,,217,12,152,12,0.6,0.8,12,12,1.2,12,930.4,12,1010.6,,73,12,0.0,12,0,12,18,22,165,12,0.0,12,0.4,12,,21,-0.1,12,-0.1,12,-0.4,12,-2.2,12,-1.8,12,-2.2,12,40,12,17901
2026-02-01T15:00+00:00,55,130,12,,,207,12,223,12,0.9,1.0,12,12,1.4,12,930.4,12,1010.7,,76,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-0.6,12,0.3,12,-0.6,12,-2.4,12,-2.2,12,-2.4,12,59,12,17901
2026-02-01T15:10+00:00,55,111,12,,,246,12,243,12,0.9,1.0,12,12,1.7,12,930.4,12,1010.6,,73,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-0.1,12,0.0,12,-0.4,12,-2.7,12,-2.4,12,-2.7,12,2,12,17901
2026-02-01T15:20+00:00,55,80,12,,,204,12,203,12,1.0,1.0,12,12,1.6,12,930.5,12,1010.9,,76,12,0.0,12,0,12,18,22,600,12,0.0,12,0.4,12,,21,-0.8,12,-0.3,12,-0.9,12,-3.0,12,-2.8,12,-3.0,12,16,12,17901
2026-02-01T15:30+00:00,55,37,12,,,194,12,226,12,0.8,0.9,12,12,1.4,12,930.5,12,1011.0,,80,12,0.0,12,0,12,18,22,367,12,0.0,12,0.4,12,,21,-1.2,12,-0.8,12,-1.2,12,-3.4,12,-3.0,12,-3.4,12,24,12,17901
